objectid,title,subject,description,creator,searchau,full-text link,publisher,location,date,contributor,rights statements,relation,format,language,type,identifier,object_location,image_small,image_thumb,note
vjwp_104,"Henrietta Temple, A Love Story vol. 1",Aristocracy (Social class)--fiction; Upper class families--fiction; Dandies--fiction; London (England)--fiction,"Disraeli wrote the first volume of Henrietta Temple in 1833 at the start of his affair with Henrietta Sykes, on whom the novel’s eponymous heroine is based, and completed it three years later, shortly after the affair had ended. The two volumes reflect these two stages of the relationship, the first with, ""the rustle of real petticoats [being] more audible than in any other part of Disraeli's work,"" the latter where, ""passion has vanished."" The novel was written at a time when Disraeli was heavily in debt (ca £1m in today’s terms) and its limited success helped ease Disraeli’s financial situation.","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t3kw6391w&view=1up&seq=9&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t3kw6391w&view=1up&seq=9&skin=2021</a>",London: Henry Colburn,London,1837,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 1 of 3. <br> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_105.html"">http://victorianjewishwritersproject.org/items/vjwp_105.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_106.html"">http://victorianjewishwritersproject.org/items/vjwp_106.html</a>",pdf ,English,book,vjwp_104,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_104.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_104_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_104_th.jpg,
vjwp_105,"Henrietta Temple, A Love Story vol. 2",Aristocracy (Social class)--fiction; Upper class families--fiction; Dandies--fiction; London (England)--fiction,"Disraeli wrote the first volume of Henrietta Temple in 1833 at the start of his affair with Henrietta Sykes, on whom the novel’s eponymous heroine is based, and completed it three years later, shortly after the affair had ended. The two volumes reflect these two stages of the relationship, the first with, ""the rustle of real petticoats [being] more audible than in any other part of Disraeli's work,"" the latter where, ""passion has vanished."" The novel was written at a time when Disraeli was heavily in debt (ca £1m in today’s terms) and its limited success helped ease Disraeli’s financial situation.","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.b3321850&view=1up&seq=7&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.b3321850&view=1up&seq=7&skin=2021</a>",London: Henry Colburn,London,1837,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 2 of 3. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_104.html"">http://victorianjewishwritersproject.org/items/vjwp_104.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_106"">http://victorianjewishwritersproject.org/items/vjwp_106</a>",pdf ,English,book,vjwp_105,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_105.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_105_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_105_th.jpg,
vjwp_106,"Henrietta Temple, A Love Story vol. 3",Aristocracy (Social class)--fiction; Upper class families--fiction; Dandies--fiction; London (England)--fiction,"Disraeli wrote the first volume of Henrietta Temple in 1833 at the start of his affair with Henrietta Sykes, on whom the novel’s eponymous heroine is based, and completed it three years later, shortly after the affair had ended. The two volumes reflect these two stages of the relationship, the first with, ""the rustle of real petticoats [being] more audible than in any other part of Disraeli's work,"" the latter where, ""passion has vanished."" The novel was written at a time when Disraeli was heavily in debt (ca £1m in today’s terms) and its limited success helped ease Disraeli’s financial situation.","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.b3321851&view=1up&seq=7&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.b3321851&view=1up&seq=7&skin=2021</a>",London: Henry Colburn,London,1837,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 3 of 3. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_104.html"">http://victorianjewishwritersproject.org/items/vjwp_104.html</a> <br> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_105.html"">http://victorianjewishwritersproject.org/items/vjwp_105.html</a>",pdf,English,book,vjwp_106,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_106.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_106_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_106_th.jpg,
vjwp_107,Lord George Bentinck: A Political Biography,Great Britain--history; Literature--biography,"Political Biography of Lord George Bentick, an English Conservative politician best known for his role in unseating Sir Robert Peel over the Corn Laws. ","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=wu.89097268767&view=1up&seq=5&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=wu.89097268767&view=1up&seq=5&skin=2021</a>",London: Colburn & Co. ,London,1852,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_107,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_107.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_107_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_107_th.jpg,
vjwp_108,Lothair vol. 1,Great Britain--fiction; Religion--fiction,The novel explores the comparative merits of the Catholic and Anglican churches as heirs of Judaism as well as the question of Italian unification.,"<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.31175035202418&view=1up&seq=9&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.31175035202418&view=1up&seq=9&skin=2021</a>","London: Longmans, Green and Co",London,1870,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 1 of 3. <br> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_109.html"">http://victorianjewishwritersproject.org/items/vjwp_109.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_110.html"">http://victorianjewishwritersproject.org/items/vjwp_110.html</a>",pdf,English,book,vjwp_108,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_108.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_108_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_108_th.jpg,
vjwp_109,Lothair vol. 2,Great Britain--fiction; Religion--fiction,The novel explores the comparative merits of the Catholic and Anglican churches as heirs of Judaism as well as the question of Italian unification.,"<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.31175035202400&view=1up&seq=9&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.31175035202400&view=1up&seq=9&skin=2021</a>","London: Longmans, Green and Co",London,1870,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 2 of 3. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_108.html"">http://victorianjewishwritersproject.org/items/vjwp_108.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_110"">http://victorianjewishwritersproject.org/items/vjwp_110</a>",pdf,English,book,vjwp_109,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_109.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_109_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_109_th.jpg,
vjwp_110,Lothair vol. 3,Great Britain--fiction; Religion--fiction,The novel explores the comparative merits of the Catholic and Anglican churches as heirs of Judaism as well as the question of Italian unification.,"<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=mdp.39015063928496&view=1up&seq=13&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=mdp.39015063928496&view=1up&seq=13&skin=2021</a>","London: Longmans, Green and Co",London,1870,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 3 of 3. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_108.html"">http://victorianjewishwritersproject.org/items/vjwp_108.html</a> <br> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_109.html"">http://victorianjewishwritersproject.org/items/vjwp_109.html</a>",pdf,English,book,vjwp_110,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_110.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_110_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_110_th.jpg,
vjwp_111,"Sybil, or, The Two Nations vol. 1",Social classes--fiction; Poor families--fiction; Rich people--fiction; Landlord and tenant--fiction; Chartism--fiction; England Social conditions--fiction,"Sybil traces the plight of the working classes of England. As the title suggests, Disraeli is interested in dealing with the horrific conditions in which the majority of England's working classes lived — or, what is generally called the Condition of England Question.","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.31175035237174&view=1up&seq=9&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.31175035237174&view=1up&seq=9&skin=2021</a>",London: Henry Colburn,London,1845,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 1 of 3. <br> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_112.html"">http://victorianjewishwritersproject.org/items/vjwp_112.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_113.html"">http://victorianjewishwritersproject.org/items/vjwp_113.html</a>",pdf,English,book,vjwp_111,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_111.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_111_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_111_th.jpg,
vjwp_112,"Sybil, or, The Two Nations vol. 2",Social classes--fiction; Poor families--fiction; Rich people--fiction; Landlord and tenant--fiction; Chartism--fiction; England Social conditions--fiction,"Sybil traces the plight of the working classes of England. As the title suggests, Disraeli is interested in dealing with the horrific conditions in which the majority of England's working classes lived — or, what is generally called the Condition of England Question.","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t2g73nn2k&view=1up&seq=9&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t2g73nn2k&view=1up&seq=9&skin=2021</a>",London: Henry Colburn,London,1845,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 2 of 3. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_111.html"">http://victorianjewishwritersproject.org/items/vjwp_111.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_113"">http://victorianjewishwritersproject.org/items/vjwp_113</a>",pdf,English,book,vjwp_112,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_112.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_112_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_112_th.jpg,
vjwp_113,"Sybil, or, The Two Nations vol. 3",Social classes--fiction; Poor families--fiction; Rich people--fiction; Landlord and tenant--fiction; Chartism--fiction; England Social conditions--fiction,"Sybil traces the plight of the working classes of England. As the title suggests, Disraeli is interested in dealing with the horrific conditions in which the majority of England's working classes lived — or, what is generally called the Condition of England Question.","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.31175035236887&view=1up&seq=7&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.31175035236887&view=1up&seq=7&skin=2021</a>",London: Henry Colburn,London,1845,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 3 of 3. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_111.html"">http://victorianjewishwritersproject.org/items/vjwp_111.html</a> <br> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_112.html"">http://victorianjewishwritersproject.org/items/vjwp_112.html</a>",pdf,English,book,vjwp_113,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_113.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_113_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_113_th.jpg,
vjwp_114,"Tancred, or, The New Crusade vol. 1",Great Britain--fiction; Social classes--fiction,"Tancred is part of the Young England series, sharing a number of characters with the other novels. It is concerned less with the political and social conditions of England than with the religious theme of how Judaism and Christianity are to be reconciled. ","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.b3321854&view=1up&seq=9&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.b3321854&view=1up&seq=9&skin=2021</a>",London: Henry Colburn,London,1847,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 1 of 3. <br> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_115.html"">http://victorianjewishwritersproject.org/items/vjwp_115.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_116.html"">http://victorianjewishwritersproject.org/items/vjwp_116.html</a>",pdf,English,book,vjwp_114,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_114.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_114_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_114_th.jpg,
vjwp_115,"Tancred, or, The New Crusade vol. 2",Great Britain--fiction; Social classes--fiction,"Tancred is part of the Young England series, sharing a number of characters with the other novels. It is concerned less with the political and social conditions of England than with the religious theme of how Judaism and Christianity are to be reconciled.","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t1pg2d610&view=1up&seq=7&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t1pg2d610&view=1up&seq=7&skin=2021</a>",London: Henry Colburn,London,1847,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 2 of 3. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_114.html"">http://victorianjewishwritersproject.org/items/vjwp_114.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_116"">http://victorianjewishwritersproject.org/items/vjwp_116</a>",pdf,English,book,vjwp_115,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_115.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_115_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_115_th.jpg,
vjwp_116,"Tancred, or, The New Crusade vol. 3",Great Britain--fiction; Social classes--fiction,"Tancred is part of the Young England series, sharing a number of characters with the other novels. It is concerned less with the political and social conditions of England than with the religious theme of how Judaism and Christianity are to be reconciled.","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.31175035202566&view=1up&seq=7&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.31175035202566&view=1up&seq=7&skin=2021</a>",London: Henry Colburn,London,1847,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 3 of 3. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_114.html"">http://victorianjewishwritersproject.org/items/vjwp_114.html</a> <br> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_115.html"">http://victorianjewishwritersproject.org/items/vjwp_115.html</a>",pdf,English,book,vjwp_116,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_116.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_116_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_116_th.jpg,
vjwp_117,A Vindication of the English Constitution ,Constitutional history--England; Great Britain--Politics and Government--1837-1907,A political essay advocating for conservativism against the Whigs. ,"<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=umn.31951002064003z&view=1up&seq=9&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=umn.31951002064003z&view=1up&seq=9&skin=2021</a>",London: Saunders and Otley,London,1835,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_117,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_117.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_117_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_117_th.jpg,
vjwp_118,Vivan Grey vol. 1,"Judaism--Relations--Islam--Fiction; Islam--Relations--Judaism--Fiction; Crusades--Seonc, 1147-1149--fiction; Messianism--fiction; Princes--fiction; Jerusalem--history--Latin Kingdom, 1099-1244--fiction; Kurdistan--fiction","Vivian Grey follows its eponymous hero from childhood through his attempt to succeed in the world of politics. The first edition was published in 1826. The version digitized on VJWP is the third edition, published in 1827. ","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.b3321860&view=1up&seq=7&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.b3321860&view=1up&seq=7&skin=2021</a>",London: Henry Colburn,London,1827,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 1 of 5. <br> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_119.html"">http://victorianjewishwritersproject.org/items/vjwp_119</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_120.html"">http://victorianjewishwritersproject.org/items/vjwp_120.html</a> <br> Volume 4: <a href=""http://victorianjewishwritersproject/org/items/vjwp_121.html"">http://victorianjewishwritersproject.org/items/vjwp_121.html</a> <br> Volume 5: <a href=""http://victorianjewishwritersproject.org/items/vjwp_122.html"">http://victorianjewishwritersproject.org/items/vjwp_122.html</a>",pdf,English,book,vjwp_118,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_118.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_118_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_118_th.jpg,
vjwp_119,Vivian Grey vol. 2,Great Britain--fiction; Social classes--fiction,"Vivian Grey follows its eponymous hero from childhood through his attempt to succeed in the world of politics. The first edition was published in 1826. The version digitized on VJWP is the third edition, published in 1827. ","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.b3321860&view=1up&seq=7&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.b3321860&view=1up&seq=7&skin=2021</a>",London: Henry Colburn,London,1827,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 2 of 5. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_118.html"">http://victorianjewishwritersproject.org/items/vjwp_118.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_120.html"">http://victorianjewishwritersproject.org/items/vjwp_120.html</a> <br> Volume 4: <a href=""http://victorianjewishwritersproject/org/items/vjwp_121.html"">http://victorianjewishwritersproject.org/items/vjwp_121.html</a> <br> Volume 5: <a href=""http://victorianjewishwritersproject.org/items/vjwp_122.html"">http://victorianjewishwritersproject.org/items/vjwp_122.html</a>",pdf,English,book,vjwp_119,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_119.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_119_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_119_th.jpg,
vjwp_120,Vivian Grey vol. 3,Great Britain--fiction; Social classes--fiction,"Vivian Grey follows its eponymous hero from childhood through his attempt to succeed in the world of politics. The first edition was published in 1826. The version digitized on VJWP is the third edition, published in 1827. ","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.b3321861&view=1up&seq=9&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.b3321861&view=1up&seq=9&skin=2021</a>",London: Henry Colburn,London,1827,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 3 of 5.  <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_118.html"">http://victorianjewishwritersproject.org/items/vjwp_118.html</a> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_119.html"">http://victorianjewishwritersproject.org/items/vjwp_119</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_120.html"">http://victorianjewishwritersproject.org/items/vjwp_120.html</a> <br> Volume 4: <a href=""http://victorianjewishwritersproject/org/items/vjwp_121.html"">http://victorianjewishwritersproject.org/items/vjwp_121.html</a> <br> Volume 5: <a href=""http://victorianjewishwritersproject.org/items/vjwp_122.html"">http://victorianjewishwritersproject.org/items/vjwp_122.html</a>",pdf,English,book,vjwp_120,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_120.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_120_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_120_th.jpg,
vjwp_121,Vivian Grey vol. 4,Great Britain--fiction; Social classes--fiction,"Vivian Grey follows its eponymous hero from childhood through his attempt to succeed in the world of politics. The first edition was published in 1826. The version digitized on VJWP is the third edition, published in 1827. ","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.b3321862&view=1up&seq=7&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.b3321862&view=1up&seq=7&skin=2021</a>",London: Henry Colburn,London,1827,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 4 of 5. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_118.html"">http://victorianjewishwritersproject.org/items/vjwp_118.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_120.html"">http://victorianjewishwritersproject.org/items/vjwp_120.html</a> <br> Volume 5: <a href=""http://victorianjewishwritersproject.org/items/vjwp_122.html"">http://victorianjewishwritersproject.org/items/vjwp_122.html</a>",pdf,English,book,vjwp_121,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_121.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_121_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_121_th.jpg,
vjwp_122,Vivian Grey vol. 5,Great Britain--fiction; Social classes--fiction,"Vivian Grey follows its eponymous hero from childhood through his attempt to succeed in the world of politics. The first edition was published in 1826. The version digitized on VJWP is the third edition, published in 1827. ","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.b3321863&view=1up&seq=7&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.b3321863&view=1up&seq=7&skin=2021</a>",London: Henry Colburn,London,1827,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 5 of 5. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_118.html"">http://victorianjewishwritersproject.org/items/vjwp_118.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_120.html"">http://victorianjewishwritersproject.org/items/vjwp_120.html</a> <br> Volume 4: <a href=""http://victorianjewishwritersproject/org/items/vjwp_121.html"">http://victorianjewishwritersproject.org/items/vjwp_121.html</a>",pdf,English,book,vjwp_122,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_122.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_122_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_122_th.jpg,
vjwp_123,The Wondrous Tale of Alroy,"Judaism--Relations--Islam--Fiction; Islam--Relations--Judaism--Fiction; Crusades--Seonc, 1147-1149--fiction; Messianism--fiction; Princes--fiction; Jerusalem--history--Latin Kingdom, 1099-1244--fiction; Kurdistan--fiction","A fictionalised account of David Alroy, a medieval Jew from Iraq who claimed to be the messiah. ","<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t5n87jj5p&view=1up&seq=7&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t5n87jj5p&view=1up&seq=7&skin=2021</a>",London: Saunders and Otley,London,1833,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_123,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_123.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_123_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_123_th.jpg,
vjwp_124,The Young Duke vol. 1,Nobility--fiction; Young men--fiction; Fathers and sons--fiction; Catholic emancipation--fiction,A political novel about young aristocrats and the future of the English aristocracy. ,"<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.b3321864&view=1up&seq=8&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.b3321864&view=1up&seq=8&skin=2021</a>",London: Henry Colburn and Richard Bentley,London,1831,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 1 of 3. <br> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_125.html"">http://victorianjewishwritersproject.org/items/vjwp_125.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_126.html"">http://victorianjewishwritersproject.org/items/vjwp_126.html</a>",pdf,English,book,vjwp_124,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_124.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_124_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_124_th.jpg,
